id,category_id,views,likes,dislikes,comment_count
24774,27,435589,10601,655,2459
24775,17,158585,1282,22,86
24776,17,280407,3235,174,285
24777,24,422808,14442,215,868
24778,24,397840,32390,180,3034
24779,1,1247694,21568,873,1875
24780,19,319511,6508,181,756
24781,23,543334,7404,280,704
24782,10,2199664,80558,8346,6135
24783,23,1214456,88193,4878,11369
24784,28,467558,9926,342,1067
24785,24,771042,16811,581,868
24786,20,491659,24267,312,5039
24787,15,247744,8144,65,1642
24788,24,348267,7356,186,684
24789,26,1596261,22950,1116,2487
24790,23,2300234,127372,1506,13242
24791,23,2780945,40977,2757,2238
24792,28,1219593,30747,2462,3605
24793,24,2938527,72246,4625,20071
24794,25,519942,4042,707,1135
24795,10,174233,5642,65,273
24796,24,615861,16438,545,1806
24797,10,3807560,170038,2387,12983
24798,24,1562256,19458,490,933
24799,15,539184,26749,237,1829
24800,24,779881,14417,475,1209
24801,17,636473,10390,787,1355
24802,10,154184,4753,110,265
24803,24,256917,4944,120,279
24804,10,1373299,70758,1246,3176
24805,24,298193,2474,133,234
24806,24,865222,28829,649,1990
24807,26,1004531,31168,5168,5653
24808,24,367340,9032,173,619
24809,26,289795,9771,335,883
24810,24,615732,53553,1035,5183
24811,23,1291790,47361,1178,2877
24812,26,388954,11739,200,1338
24813,10,731696,31175,552,1742
24814,27,450553,16237,350,851
24815,23,2100578,22181,2681,4309
24816,26,225918,9302,200,945
24817,24,3945913,21159,802,2894
24818,26,193255,9284,71,517
24819,23,223831,4297,61,293
24820,1,1720495,37143,4082,6847
24821,26,1951573,47445,1241,1244
24822,10,742377,60711,282,3630
24823,17,549022,5417,388,3585
24824,24,1085724,40548,802,5593
24825,17,532534,4037,293,790
24826,15,286864,17243,135,803
24827,25,317798,13676,426,1505
24828,24,632148,16260,5301,2498
24829,26,260560,2904,512,427
24830,23,2298338,98537,2308,5495
24831,10,487654,12348,397,1006
24832,23,1529624,64697,956,3441
24833,10,344664,14387,360,645
24834,27,267516,11219,437,779
24835,26,1504662,80078,3904,8975
24836,25,3432865,55495,2409,31927
24837,24,463223,17552,520,2473
24838,22,1930911,70775,590,1739
24839,24,178787,2926,129,266
24840,24,1290414,22716,516,2169
24841,1,1148898,21971,293,860
24842,22,393203,30915,141,1136
24843,10,6500979,320680,7662,21821
24844,24,538891,15183,408,3766
24845,26,567964,20493,722,1140
24846,24,851444,28411,5680,2288
24847,1,406130,6025,172,285
24848,22,384237,16122,302,1822
24849,22,4001442,168096,2241,11579
24850,24,306630,4159,175,705
24851,1,1151252,815,153,104
24852,24,2626302,457519,1630,33732
24853,27,292273,11150,122,909
24854,24,907602,17949,1381,2932
24855,27,302794,14931,131,1276
24856,10,4199687,154813,1457,12002
24857,17,10153928,260600,8832,20446
24858,10,50807655,1743672,100344,153489
24859,10,4427710,397940,3313,42728
24860,22,2712687,155322,23177,33232
24861,23,1498171,64844,2718,4914
24862,24,1610671,63538,512,2888
24863,19,794993,30899,387,3179
24864,23,1941200,51605,3757,4159
24865,17,2192738,29338,3852,4411
24866,28,713160,5162,398,1072
24867,26,422918,19968,487,4757
24868,24,3256282,52554,4222,7848
24869,23,611285,53361,343,10191
24870,24,476633,8556,314,720
24871,28,292626,10518,225,980
24872,26,903104,41570,1125,2831
24873,24,987635,23261,2689,4276
24874,24,434776,6801,736,1472
24875,24,203474,11774,266,2764
24876,26,220422,8349,198,1112
24877,10,20546052,975760,9910,191855
24878,1,2055529,7743,270,534
24879,24,3745968,50925,5906,4557
24880,24,1945380,107111,3587,24462
24881,10,264280,8343,153,446
24882,1,337152,3687,196,299
24883,17,763863,9106,219,490
24884,17,187540,6260,132,1008
24885,28,3183166,123408,1523,7983
24886,26,833014,40430,635,2116
24887,10,1665865,24927,750,584
24888,26,3143991,198484,4257,10179
24889,24,4070154,119675,8454,17359
24890,10,68480947,733499,63862,33326
24891,24,637423,32667,1765,3086
24892,24,3010640,51675,7556,9029
24893,15,479190,13653,530,1029
24894,20,3867267,218085,6952,14706
24895,27,153263,5735,108,412
24896,10,3687936,183545,4681,10330
24897,24,3000556,34080,1164,1796
24898,10,11654342,345210,10330,39541
24899,23,462327,12268,737,1309
24900,24,11429648,99663,28215,17729
24901,26,285793,5821,81,304
24902,10,21486931,747466,24836,49758
24903,28,1154894,80859,2312,7414
24904,26,167124,5098,144,635
24905,20,3347569,76251,3501,28252
24906,10,2102429,46955,508,941
24907,10,1916297,42842,3189,3270
24908,20,5706388,200381,31678,47671
24909,10,1025238,35362,467,1410
24910,1,643818,5230,108,350
24911,24,376084,8078,272,1044
24912,22,381009,18982,954,1704
24913,26,280249,6776,374,916
24914,26,459727,12914,261,823
24915,24,412629,8425,1044,1862
24916,1,329150,9243,286,1049
24917,10,1480692,34067,777,1027
24918,10,5714711,148295,9598,9108
24919,28,1204315,34875,2049,6337
24920,27,446482,13124,400,3029
24921,26,215381,6071,618,944
24922,22,381896,12939,62,633
24923,23,1629086,121622,873,9510
24924,10,1027454,30607,1221,1772
24925,26,667175,23897,514,1862
24926,28,3805642,26527,483,1762
24927,28,506237,1910,17,96
24928,24,4410868,1293,270,96
24929,24,2258190,39674,1585,4883
24930,26,473057,22381,736,1573
24931,24,832485,11868,471,2077
24932,24,241972,19167,374,1485
24933,1,291933,1632,178,164
24934,26,431052,22001,610,13643
24935,22,2067717,53706,2520,4403
24936,22,1884168,73234,2400,5009
24937,15,353056,12613,229,1079
24938,1,7689941,147430,5867,18504
24939,26,333786,15856,351,521
24940,10,1111324,20338,392,1663
24941,22,2606093,52945,1233,2633
24942,24,493836,1391,851,436
24943,24,700692,21429,732,2131
24944,26,359135,17772,306,1539
24945,24,3845880,4926,322,512
24946,1,3259936,87201,2482,9493
24947,22,4289238,135901,1893,11141
24948,24,2929814,37999,1507,5196
24949,22,380230,32022,189,2183
24950,28,7365395,98457,17797,0
24951,24,1053434,36918,597,2870
24952,24,750825,17322,427,1893
24953,25,722674,4756,541,6213
24954,10,1595411,104575,2023,8455
24955,17,5635250,73399,13195,17122
24956,22,355033,23971,150,1797
24957,24,581532,4585,2179,1910
24958,26,703471,36758,542,2634
24959,24,325270,2793,1103,895
24960,20,2253063,48501,1816,14771
24961,28,1540399,60111,1833,7861
24962,24,4293828,202649,6486,24397
24963,24,480845,8187,494,4578
24964,26,291118,13259,143,1854
24965,26,124534,8520,108,1649
24966,24,3247783,8072,284,968
24967,26,407976,23648,363,2375
24968,24,1076513,18158,1178,1271
24969,23,500906,29924,1661,4527
24970,22,5508851,126278,6569,12558
24971,23,475241,38227,631,3922
24972,27,946592,45703,837,12917
24973,24,818895,21096,1756,5309
24974,24,527892,3538,433,394
24975,17,181774,10777,97,561
24976,24,1859439,29035,1204,1203
24977,10,201224,19081,145,3107
24978,27,2685137,174415,5292,19824
24979,26,1196347,41281,7459,6254
24980,24,655974,47429,417,5221
24981,17,298315,2001,132,562
24982,17,477188,2934,162,1076
24983,23,1985358,192907,1488,7996
24984,24,4697844,301355,4946,26612
24985,26,253584,12658,455,1448
24986,24,340445,9248,451,1063
24987,17,20616664,420036,41438,39256
24988,24,42862117,1464998,28312,182514
24989,22,2272944,40231,2257,3239
24990,17,328964,3421,206,294
24991,17,205900,1769,35,114
24992,27,487115,11147,778,2619
24993,17,1038009,12567,3267,2304
24994,24,473391,35080,236,3316
24995,24,539298,17123,284,1093
24996,19,382536,7328,217,841
24997,10,174882,14112,87,2051
24998,1,1308851,22340,908,1921
24999,23,593679,7903,303,756
25000,10,2481355,84337,9561,6429
25001,28,551958,10541,398,1089
25002,23,1275395,90583,5240,11788
25003,15,373175,12448,100,2321
25004,24,952759,19610,690,1023
25005,20,527786,25016,328,5213
25006,24,392322,7937,212,740
25007,23,3151749,44785,3344,2453
25008,23,2346680,128885,1530,13372
25009,26,1745551,24903,1197,2663
25010,28,1267252,31393,2512,3667
25011,24,2999837,73239,4711,20336
25012,24,640281,16740,568,1889
25013,25,530907,4097,723,1125
25014,24,1612248,19796,512,933
25015,10,4309640,177689,2541,13300
25016,15,655036,29452,276,2022
25017,10,211281,6290,85,311
25018,10,176307,5136,138,289
25019,24,306041,5656,143,306
25020,24,903753,15544,509,1245
25021,24,310790,2549,139,241
25022,24,402804,10086,181,667
25023,24,661576,56267,1076,5327
25024,24,889106,29320,663,2024
25025,10,1534412,73403,1328,3174
25026,26,1029540,31757,5168,5710
25027,26,301052,10006,342,925
25028,26,413874,12134,211,1386
25029,23,1319814,47894,1194,2922
25030,10,793837,33278,568,1810
25031,23,2130602,22327,2699,4378
25032,27,467994,16667,358,868
25033,22,136757,4895,62,261
25034,26,234297,9530,205,969
25035,26,202690,9589,73,536
25036,23,242635,4586,70,304
25037,1,1797044,38260,4187,7085
25038,10,838062,63909,311,3693
25039,26,2030551,49191,1281,1269
25040,24,1094582,40771,804,5605
25041,17,545774,4083,300,794
25042,15,308121,17756,142,823
25043,17,565550,5500,395,3662
25044,25,326821,14004,430,1545
25045,24,659445,16533,5316,2521
25046,26,286110,3309,574,451
25047,23,1583199,65880,980,3486
25048,10,538053,12906,416,1037
25049,23,2327316,99250,2320,5537
25050,10,370109,14878,380,668
25051,27,271198,11321,445,782
25052,26,1521121,80706,3935,9052
25053,25,3461818,55771,2423,32161
25054,22,2098478,76016,642,1885
25055,24,471175,17758,537,2534
25056,24,204243,3243,144,303
25057,24,1351871,23596,531,2208
25058,1,1224947,22963,319,883
25059,22,400499,31161,142,1141
25060,10,6798183,326639,7882,21972
25061,24,553822,15445,415,3809
25062,26,581390,20770,731,1142
25063,1,522143,6940,302,330
25064,24,865612,28683,5718,2316
25065,22,4134994,170593,2294,11661
25066,22,393871,16347,309,1845
25067,24,316442,4269,177,719
25068,24,2804362,470804,1787,34237
25069,1,1158328,824,156,105
25070,27,296379,11255,123,916
25071,24,925804,18222,1397,2956
25072,27,308599,15070,134,1300
25073,10,4507746,157582,1535,12154
25074,17,10527804,264352,8982,20847
25075,10,54230077,1780807,103114,156029
25076,10,4707522,402736,3385,43107
25077,22,2762828,156678,23485,33798
25078,23,1529394,65452,2738,4983
25079,24,1701514,66438,552,2996
25080,19,812853,31609,396,3250
25081,23,1965718,51896,3786,4195
25082,28,725161,5211,405,1081
25083,24,3311921,53068,4275,7968
25084,23,646089,54410,352,10374
25085,24,483394,8617,317,723
25086,28,298120,10664,229,998
25087,26,917021,41899,1145,2862
25088,24,1009836,23684,2701,4303
25089,24,442374,6906,745,1485
25090,24,207655,11848,271,2776
25091,10,21481226,987147,10106,195966
25092,26,222511,8400,199,1120
25093,1,2066539,7898,274,581
25094,28,202621,4526,29,364
25095,24,2014328,110562,3709,25098
25096,10,284214,8480,158,451
25097,1,339799,3693,197,301
25098,17,194542,6449,140,1025
25099,17,767825,9138,221,486
25100,28,3206967,123781,1528,8017
25101,26,837013,40537,640,2115
25102,10,1924948,26884,860,614
25103,26,3181362,200011,4289,10245
25104,24,4104528,120442,8483,17468
25105,10,72206357,750096,65472,33838
25106,24,646663,33052,1771,3103
25107,24,3038935,52029,7565,9068
25108,15,489757,13849,537,1036
25109,20,3895180,218725,6971,14733
25110,10,3805384,185507,4749,10414
25111,24,3085503,34955,1176,1834
25112,10,12289024,351476,10565,39909
25113,23,471621,12357,741,1317
25114,24,11630850,100836,28365,17778
25115,26,329598,6735,100,336
25116,10,23123777,759589,25471,50180
25117,10,2237038,47748,527,948
25118,26,168186,5120,144,636
25119,20,3369553,76466,3502,28397
25120,10,1970569,43365,3233,3345
25121,20,5772703,201411,31877,47938
25122,10,1120474,36815,496,1452
25123,1,655936,5277,110,353
25124,24,380966,8167,280,1048
25125,22,384034,19054,958,1700
25126,26,282246,6799,375,917
25127,26,466993,13093,262,847
25128,24,420933,8474,1044,1865
25129,10,1568347,35091,793,1034
25130,10,5989894,150931,9711,9283
25131,28,1270496,36325,2152,6540
25132,26,217353,6100,620,945
25133,22,387328,13118,64,642
25134,23,1654937,122667,878,9567
25135,10,1066028,31684,1244,1858
25136,26,701018,24925,537,1908
25137,28,3868989,26893,491,1789
25138,28,510719,1940,17,96
25139,24,4412801,1298,271,98
25140,24,2275669,39859,1589,4910
25141,26,477272,22515,738,1573
25142,24,834067,11876,472,2079
25143,24,244228,19269,374,1486
25144,1,294668,1659,179,166
25145,22,2082799,53925,2529,4426
25146,22,1895867,73579,2400,5016
25147,15,368852,12958,232,1097
25148,1,7714606,147739,5874,18531
25149,26,338651,16038,354,533
25150,10,1136277,20647,403,1688
25151,24,2021267,66102,1696,5192
25152,22,2428883,123059,1493,8187
25153,26,229081,24190,98,4453
25154,22,830204,24278,221,1336
25155,24,3086728,30209,988,3181
25156,26,398525,32101,1090,4476
25157,1,941460,45115,887,3956
25158,25,926961,6365,764,7850
25159,23,785770,7718,142,214
25160,28,432987,6751,193,1142
25161,24,203984,20083,103,1135
25162,27,167064,6304,398,837
25163,23,1069205,15264,355,909
25164,10,2035027,130918,2381,10354
25165,17,386520,4975,180,1659
25166,17,7286159,84386,16406,19528
25167,22,621125,34207,477,2756
25168,27,161597,8669,128,816
25169,24,945936,14025,154,991
25170,24,718219,5471,2948,2517
25171,23,249221,6236,303,457
25172,26,794712,39548,653,2758
25173,24,466256,4042,1989,1611
25174,26,436192,16580,243,2315
25175,28,1906401,67518,2206,8813
25176,28,296237,38776,466,1342
25177,24,5764258,13948,530,1642
25178,24,4902635,217307,8642,26146
25179,26,201461,10540,252,2071
25180,20,2430543,50046,1973,15140
25181,24,529109,8787,535,4765
25182,26,491839,26755,464,2554
25183,19,373796,12736,686,4280
25184,24,1242483,20506,1370,1374
25185,23,645687,32901,2236,4882
25186,27,1262398,55004,1176,15431
25187,22,6037731,132975,7040,13109
25188,23,544664,40844,761,4083
25189,24,817094,5197,678,590
25190,17,242872,11838,140,592
25191,27,328788,12145,142,911
25192,24,907859,22183,1974,5533
25193,10,271946,22198,241,3452
25194,24,2181976,32457,1420,1349
25195,26,1332402,44296,8282,5047
25196,27,2778545,178296,5431,20224
25197,24,682988,48315,459,5328
25198,17,325110,2181,146,589
25199,23,2102367,200125,1605,8257
25200,24,5034472,314131,5291,27475
25201,26,276549,13246,515,1512
25202,24,367367,9635,500,1112
25203,10,5884078,500006,16910,69711
25204,17,22678048,453423,44742,40757
25205,22,2383841,41788,2367,2879
25206,17,354281,3499,220,303
25207,17,240447,2029,39,128
25208,24,45064699,1494997,29812,186005
25209,27,518042,11446,839,2680
25210,17,1129913,13266,3455,2448
25211,24,526026,36587,258,3507
25212,24,587381,17818,301,1122
25213,19,413748,7690,231,893
25214,10,198199,14821,118,2142
25215,1,1337291,22648,925,1938
25216,28,591674,10770,417,1113
25217,15,415190,14221,117,2792
25218,10,2764096,88455,10846,6797
25219,23,1313527,92328,5413,12068
25220,24,1033451,20984,747,1066
25221,20,541451,25323,333,5317
25222,24,413540,8131,217,748
25223,23,5540254,60004,7662,3372
25224,23,2381029,129916,1549,13419
25225,26,1846200,26307,1278,2798
25226,10,267667,7137,118,327
25227,28,1310709,31854,2550,3695
25228,24,3053210,74274,4759,20558
25229,22,2583247,39754,306,1733
25230,24,651270,16892,572,1913
25231,25,542677,4123,734,1129
25232,10,4798045,184399,2711,13536
25233,15,743831,31605,300,2148
25234,24,330690,6031,151,307
25235,10,196187,5476,159,277
25236,24,987016,16274,522,1304
25237,10,1687089,75725,1401,3216
25238,24,321580,2595,142,241
25239,24,700664,58167,1107,5407
25240,24,906606,29581,671,2025
25241,26,1051357,32182,5165,5776
25242,26,310575,10192,346,944
25243,26,433320,12507,219,1415
25244,23,1346784,48342,1208,2936
25245,10,851727,34746,600,1838
25246,22,141492,5007,62,264
25247,26,209529,9783,74,529
25248,23,255014,4780,75,313
25249,26,241083,9682,208,995
25250,10,931316,67001,341,3785
25251,1,1865136,39025,4274,7258
25252,26,2112542,51079,1339,1306
25253,24,1101365,40941,804,5614
25254,15,328889,18187,151,823
25255,17,556805,4109,304,793
25256,17,574513,5549,401,3685
25257,26,308514,3660,605,515
25258,25,332676,14218,439,1542
25259,24,682987,16755,5331,2560
25260,23,1627876,66560,995,3514
25261,10,587723,13400,428,1078
25262,23,2347310,99700,2331,5568
25263,27,274768,11406,446,782
25264,10,397179,15294,394,692
25265,25,3483180,55954,2440,32268
25266,22,2205494,79105,668,1916
25267,24,482557,18062,552,2614
25268,24,220927,3422,151,314
25269,1,1285098,23430,330,910
25270,24,1399883,24161,542,2228
25271,22,407975,31519,143,1148
25272,10,7071052,332007,8115,22124
25273,24,567246,15655,422,3815
25274,26,592487,21000,741,1155
25275,1,635746,7711,374,393
25276,24,875450,28861,5741,2319
25277,22,402397,16516,320,1871
25278,24,322783,4357,178,728
25279,24,2920123,477593,1936,34600
25280,1,1168313,832,156,105
25281,27,299420,11332,124,917
25282,24,945242,18539,1410,2991
25283,27,312029,15138,136,1301
25284,10,4809376,160313,1595,12329
25285,17,10967543,268670,9120,21202
25286,10,57542059,1811840,105452,157767
25287,10,4954458,406873,3458,43331
25288,22,2807413,157948,23740,34342
25289,23,1556961,65949,2759,5033
25290,24,1808201,69962,582,3151
25291,19,826452,32039,397,3261
25292,23,2025599,52431,3806,4221
25293,28,733893,5260,408,1086
25294,24,3357904,53419,4307,8036
25295,23,681337,55257,356,10513
25296,24,487057,8647,317,729
25297,28,308171,10910,234,1056
25298,26,929384,42188,1162,2905
25299,24,1026719,23983,2715,4336
25300,24,454722,7072,751,1507
25301,10,22331130,996754,10240,199897
25302,26,224269,8439,199,1130
25303,24,211247,11937,276,2785
25304,1,2074180,8033,282,611
25305,28,208702,4646,30,376
25306,24,2068056,113168,3795,25717
25307,10,303697,8591,161,451
25308,17,199351,6558,145,1039
25309,1,341132,3699,198,301
25310,17,770714,9162,223,486
25311,28,3229849,124115,1537,8067
25312,10,2184748,28631,970,626
25313,26,840945,40651,643,2123
25314,26,3212474,201255,4324,10301
25315,24,4139421,121215,8521,17610
25316,10,75697961,765637,66867,34433
25317,24,655487,33408,1777,3130
25318,15,501299,14059,546,1044
25319,24,3067478,52341,7578,9102
25320,20,3921552,219249,6989,14789
25321,10,3918264,187246,4792,10493
25322,24,3166130,35685,1187,1860
25323,10,12880738,356915,10790,40379
25324,23,478968,12429,744,1317
25325,24,11758995,101565,28465,17808
25326,26,364409,7363,116,350
25327,10,24679463,772018,26068,50491
25328,10,2358490,48454,541,953
25329,26,168965,5139,143,637
25330,20,3383861,76615,3502,28489
25331,10,2023348,43791,3268,3395
25332,10,1219447,38446,530,1497
25333,20,5827169,202207,32018,48199
25334,1,666445,5308,111,355
25335,24,385913,8222,282,1055
25336,22,386159,19104,962,1701
25337,26,283818,6815,375,918
25338,26,474560,13270,263,814
25339,24,429266,8535,1046,1867
25340,10,1666370,36377,807,1063
25341,10,6261069,153566,9818,9387
25342,28,1323176,37539,2237,6777
25343,26,218903,6122,621,947
25344,23,1669402,123187,879,9577
25345,10,1107915,32876,1269,1986
25346,26,719556,25426,551,1907
25347,28,3916992,27409,500,1814
25348,28,514107,1953,17,96
25349,24,4414661,1306,271,99
25350,24,2288043,39996,1591,4929
25351,24,1393971,28302,1198,2155
25352,24,328533,6967,307,810
